timestamp,satellite_1,satellite_2,x1_km,y1_km,z1_km,vx1_km_s,vy1_km_s,vz1_km_s,x2_km,y2_km,z2_km,vx2_km_s,vy2_km_s,vz2_km_s,miss_distance_km,relative_velocity_kms,risk_class
2025-06-29 15:58:50.839280,COSMOS 2455,29798U,-1047.7798817744583,-3666.2500577963274,-6207.9339563286685,6.435508151068615,2.551806503025022,-2.5898781674005438,-803.9512955878706,-3658.501292189234,-6211.460711815231,-3.556732770514174,-5.354945554310612,3.706942687532115,243.977173,14.213077,NEGLIGIBLE
2025-06-29 16:49:50.839280,COSMOS 2455,29798U,1259.7648622841425,3741.5146964704286,6115.460649792507,-6.406321438611948,-2.4202026489584,2.7991401497970783,854.5881844743529,3754.3573549517514,6201.024609591897,3.5382193631699086,5.355305401795732,-3.630917706939406,414.311797,14.166794,NEGLIGIBLE
2025-06-29 17:41:50.839280,COSMOS 2455,29798U,-1095.029935790159,-3677.1917162457567,-6193.305101623557,6.437026120281076,2.5110988816174133,-2.6257012513729414,-799.7699942434377,-3660.1166336455617,-6210.732816682725,-3.54996935164503,-5.3591727783559095,3.707871414941272,296.266294,14.205471,NEGLIGIBLE
2025-06-29 18:32:50.839280,COSMOS 2455,29798U,1307.0846032938134,3751.080613525565,6099.660864009173,-6.406189515236947,-2.379091369151939,2.834525348869064,850.1518505445366,3756.01413003104,6200.947370214318,3.5312202546928533,5.359223961581136,-3.6313970833757785,468.050036,14.157747,NEGLIGIBLE
2025-06-29 19:24:50.839280,COSMOS 2455,29798U,-1142.319957003102,-3687.761256609951,-6178.475596896664,6.4381478620587576,2.470324962579826,-2.6614397561299423,-795.5889420850185,-3661.731955264382,-6210.00195918355,-3.543200080660329,-5.363388268440526,3.7088047320963216,349.132973,14.197689,NEGLIGIBLE
2025-06-29 21:07:50.839280,COSMOS 2455,29798U,-1189.646590859271,-3697.9582013576455,-6163.445920797547,6.43887295000315,2.429488088690823,-2.697092530449404,-791.4081256491834,-3663.3472631723935,-6209.268141070387,-3.5364249777213166,-5.367592011308368,3.709742635950155,402.357389,14.189734,NEGLIGIBLE
2025-06-29 22:50:50.839280,COSMOS 2455,29798U,-1237.0064791123832,-3707.782101916852,-6148.2165584183695,6.439200987016943,2.388591606741674,-2.7326584257020783,-787.2275314415219,-3664.962563426516,-6208.531364094071,-3.5296440630213075,-5.371783993733841,3.7106851234338074,455.820678,14.181607,NEGLIGIBLE
2025-06-30 01:25:50.839280,COSMOS 2455,29798U,1109.9576537097082,3645.810276390877,6201.667202428874,-6.482257865968165,-2.4438979442329605,2.595894789946365,1040.9232823630816,4077.985865005453,5971.339110398172,3.4458273132178663,5.134748765289501,-4.006929251008869,494.562952,14.127988,NEGLIGIBLE
2025-06-30 03:08:50.839280,COSMOS 2455,29798U,1157.4158358036996,3655.964627371406,6187.006326468455,-6.483064739579393,-2.4031088227930137,2.631778162300374,1036.0661969871555,4079.854639032474,5971.225293466969,3.439096745973988,5.138532113385563,-4.007378015787601,490.886882,14.121049,NEGLIGIBLE
2025-06-30 04:00:50.839280,COSMOS 2455,29798U,-990.672148895051,-3592.255075208766,-6260.250672663158,6.51087108177743,2.491499740124889,-2.456726465744742,-983.6590312755814,-3985.78023653716,-5971.958169366427,-3.454230352634841,-5.144670638063222,4.095669114560768,487.876833,14.161505,NEGLIGIBLE
2025-06-30 04:51:50.839280,COSMOS 2455,29798U,1204.907590255788,3665.745739755053,6172.144441899867,-6.483473171638142,-2.362259959603452,2.667576521318424,1031.2072369448824,4081.719272548096,5971.109623017963,3.4323617957041543,5.142304924192397,-4.007829901206763,493.579569,14.113941,NEGLIGIBLE
2025-06-29 21:11:50.839280,COSMOS 2455,30057U,375.5121945000831,-3011.746290102328,-6622.465410085079,6.539737064490707,3.260665133750393,-1.109253272074466,753.3843367558288,-3328.7524357238844,-6561.326898423016,-1.0242234911179782,-6.630075946626964,3.008123132033795,497.009225,13.114612,NEGLIGIBLE
2025-06-29 22:04:50.839280,COSMOS 2455,30057U,-945.4753228879432,2711.785013470773,6688.673881096482,-6.490332425190913,-3.511535279029256,0.5079527934381021,-883.0124984381264,2550.735266752455,6964.793680195588,0.9603396242262644,6.743676452548534,-2.5654526608631865,325.700428,13.043301,NEGLIGIBLE
